Washington County, Georgia $ 136,144 $ 764 $ 506
Lac qui Parle County, Minnesota $ 136,141 $ 764 $ 499
Smith County, Mississippi $ 136,126 $ 764 $ 531
Lawrence County, Ohio $ 135,929 $ 763 $ 522
Stevens County, Kansas $ 135,909 $ 763 $ 520
Jack County, Texas $ 135,869 $ 762 $ 508
Fayette County, Iowa $ 135,796 $ 762 $ 524
Union County, Iowa $ 135,796 $ 762 $ 541
Childress County, Texas $ 135,734 $ 762 $ 464
McHenry County, North Dakota $ 135,702 $ 762 $ 556
Boyd County, Kentucky $ 135,686 $ 761 $ 533
Frio County, Texas $ 135,599 $ 761 $ 459
Harding County, South Dakota $ 135,522 $ 761 $ 504
Red River County, Texas $ 135,464 $ 760 $ 416
Herkimer County, New York $ 135,401 $ 760 $ 550
Big Stone County, Minnesota $ 135,377 $ 760 $ 557
Scioto County, Ohio $ 135,323 $ 759 $ 557
Wayne County, Missouri $ 135,260 $ 759 $ 496
Lamar County, Alabama $ 135,256 $ 759 $ 487
Paulding County, Ohio $ 135,198 $ 759 $ 524
Watonwan County, Minnesota $ 135,123 $ 758 $ 504
Pawnee County, Oklahoma $ 135,111 $ 758 $ 517
Jefferson County, Pennsylvania $ 135,111 $ 758 $ 545
Washington Parish, Louisiana $ 135,111 $ 758 $ 543
Emporia city, Virginia $ 135,055 $ 758 $ 628
Logan County, Kansas $ 135,047 $ 758 $ 447
Socorro County, New Mexico $ 134,964 $ 757 $ 581
Floyd County, Iowa $ 134,801 $ 756 $ 532
Darlington County, South Carolina $ 134,792 $ 756 $ 719
Hot Spring County, Arkansas $ 134,781 $ 756 $ 524
Lauderdale County, Mississippi $ 134,779 $ 756 $ 508
Seward County, Kansas $ 134,678 $ 756 $ 555
Crisp County, Georgia $ 134,622 $ 755 $ 455
Jackson County, Oklahoma $ 134,558 $ 755 $ 509
Jackson County, Illinois $ 134,349 $ 754 $ 553
Chase County, Kansas $ 134,062 $ 752 $ 511
Ford County, Kansas $ 134,062 $ 752 $ 548
Colquitt County, Georgia $ 133,792 $ 751 $ 507
Searcy County, Arkansas $ 133,727 $ 750 $ 506
Yazoo County, Mississippi $ 133,676 $ 750 $ 434
Burke County, North Dakota $ 133,658 $ 750 $ 531
Greene County, Indiana $ 133,587 $ 750 $ 524
Barton County, Missouri $ 133,519 $ 749 $ 489
Allen Parish, Louisiana $ 133,448 $ 749 $ 507
Iosco County, Michigan $ 133,421 $ 749 $ 523
Kinney County, Texas $ 133,306 $ 748 $ 438
Iroquois County, Illinois $ 133,157 $ 747 $ 519
Hockley County, Texas $ 133,036 $ 747 $ 496
Marshall County, Iowa $ 132,936 $ 746 $ 515
Le Flore County, Oklahoma $ 132,935 $ 746 $ 476
Logan County, Illinois $ 132,918 $ 746 $ 521
Chautauqua County, New York $ 132,743 $ 745 $ 571
Bibb County, Alabama $ 132,725 $ 745 $ 493
Elk County, Pennsylvania $ 132,630 $ 744 $ 516
Parke County, Indiana $ 132,565 $ 744 $ 498
Marion County, Texas $ 132,496 $ 744 $ 524
Atoka County, Oklahoma $ 132,384 $ 743 $ 538
Charlton County, Georgia $ 132,270 $ 742 $ 477
Kleberg County, Texas $ 132,226 $ 742 $ 526
Reeves County, Texas $ 132,091 $ 741 $ 489
Benton County, Tennessee $ 132,046 $ 741 $ 500
Holt County, Missouri $ 132,046 $ 741 $ 473
Dodge County, Georgia $ 131,994 $ 741 $ 474
Independence County, Arkansas $ 131,882 $ 740 $ 501
Morris County, Texas $ 131,821 $ 740 $ 492
Muhlenberg County, Kentucky $ 131,801 $ 740 $ 498
Dougherty County, Georgia $ 131,688 $ 739 $ 737
St. Lawrence County, New York $ 131,548 $ 738 $ 545
Brooks County, Georgia $ 131,499 $ 738 $ 489
Macon County, Illinois $ 131,493 $ 738 $ 545
Tazewell County, Virginia $ 131,436 $ 738 $ 530
Reynolds County, Missouri $ 131,376 $ 737 $ 511
Trego County, Kansas $ 131,354 $ 737 $ 517
Hamilton County, Iowa $ 131,319 $ 737 $ 519
Warren County, Pennsylvania $ 131,141 $ 736 $ 511
Morgan County, Illinois $ 131,130 $ 736 $ 531
Reno County, Kansas $ 131,108 $ 736 $ 529
Marshall County, Illinois $ 131,032 $ 735 $ 503
Candler County, Georgia $ 131,025 $ 735 $ 492
St. Mary Parish, Louisiana $ 130,952 $ 735 $ 500
De Witt County, Illinois $ 130,892 $ 735 $ 501
Lake County, Michigan $ 130,891 $ 735 $ 478
Seminole County, Georgia $ 130,887 $ 735 $ 504
Wayne County, Kentucky $ 130,876 $ 734 $ 469
Cass County, Texas $ 130,742 $ 734 $ 487
Russell County, Kansas $ 130,739 $ 734 $ 498
Whiteside County, Illinois $ 130,653 $ 733 $ 522
Choctaw County, Oklahoma $ 130,593 $ 733 $ 506
Richmond County, North Carolina $ 130,573 $ 733 $ 481
Union County, Illinois $ 130,534 $ 733 $ 535
Grenada County, Mississippi $ 130,490 $ 732 $ 528
Clay County, Indiana $ 130,413 $ 732 $ 533
Greenlee County, Arizona $ 130,404 $ 732 $ 536
Tippah County, Mississippi $ 130,368 $ 732 $ 437
Carson County, Texas $ 130,367 $ 732 $ 566
Fayette County, Alabama $ 130,355 $ 732 $ 472
Sherman County, Nebraska $ 130,116 $ 730 $ 452
Faulk County, South Dakota $ 129,996 $ 730 $ 457
Hart County, Kentucky $ 129,952 $ 729 $ 483
Morgan County, Ohio $ 129,926 $ 729 $ 525
Osceola County, Iowa $ 129,827 $ 729 $ 477
Lenoir County, North Carolina $ 129,723 $ 728 $ 513
Hancock County, West Virginia $ 129,609 $ 727 $ 473
Bureau County, Illinois $ 129,580 $ 727 $ 503
Tattnall County, Georgia $ 129,503 $ 727 $ 492
Sac County, Iowa $ 129,454 $ 726 $ 499
Duplin County, North Carolina $ 129,440 $ 726 $ 488
Montgomery County, Georgia $ 129,365 $ 726 $ 505
Winnebago County, Iowa $ 129,329 $ 726 $ 475
Galax city, Virginia $ 129,239 $ 725 $ 503
Bracken County, Kentucky $ 129,162 $ 725 $ 532
Tishomingo County, Mississippi $ 129,142 $ 725 $ 475
Cheyenne County, Nebraska $ 129,104 $ 725 $ 490
Moultrie County, Illinois $ 128,865 $ 723 $ 524
Fillmore County, Nebraska $ 128,850 $ 723 $ 443
Cumberland County, Illinois $ 128,627 $ 722 $ 514
Sherman County, Texas $ 128,583 $ 722 $ 501
Audrain County, Missouri $ 128,564 $ 721 $ 475
Jefferson County, Nebraska $ 128,471 $ 721 $ 490
Edmonson County, Kentucky $ 128,459 $ 721 $ 476
Madison County, Florida $ 128,375 $ 720 $ 498
Richland Parish, Louisiana $ 128,338 $ 720 $ 509
Mason County, West Virginia $ 128,226 $ 720 $ 477
Cattaraugus County, New York $ 128,226 $ 720 $ 495
Crittenden County, Kentucky $ 128,103 $ 719 $ 505
Scurry County, Texas $ 128,044 $ 719 $ 468
Martin County, North Carolina $ 128,024 $ 718 $ 471
Marshall County, West Virginia $ 128,004 $ 718 $ 538
Macoupin County, Illinois $ 127,930 $ 718 $ 512
Terrell County, Texas $ 127,909 $ 718 $ 435
Golden Valley County, North Dakota $ 127,866 $ 718 $ 529
Lee County, Iowa $ 127,837 $ 717 $ 486
Gove County, Kansas $ 127,784 $ 717 $ 498
Marion County, Kansas $ 127,784 $ 717 $ 482
Guadalupe County, New Mexico $ 127,766 $ 717 $ 495
Morrill County, Nebraska $ 127,711 $ 717 $ 512
Bon Homme County, South Dakota $ 127,648 $ 716 $ 461
Bethel Census Area, Alaska $ 127,578 $ 716 $ 431
Harrison County, Ohio $ 127,540 $ 716 $ 515
McCurtain County, Oklahoma $ 127,523 $ 716 $ 440
Henry County, Virginia $ 127,430 $ 715 $ 503
Cavalier County, North Dakota $ 127,412 $ 715 $ 505
Wayne County, West Virginia $ 127,327 $ 715 $ 503
Shelby County, Illinois $ 127,315 $ 714 $ 511
Pratt County, Kansas $ 127,292 $ 714 $ 536
Elbert County, Georgia $ 127,289 $ 714 $ 478
Mora County, New Mexico $ 127,286 $ 714 $ 514
Lynn County, Texas $ 127,234 $ 714 $ 480
Edgecombe County, North Carolina $ 127,229 $ 714 $ 475
Randolph County, Arkansas $ 127,139 $ 713 $ 473
Coosa County, Alabama $ 127,043 $ 713 $ 456
Nemaha County, Nebraska $ 126,952 $ 712 $ 483
Okmulgee County, Oklahoma $ 126,947 $ 712 $ 449
Washington County, Missouri $ 126,944 $ 712 $ 486
Livingston County, Kentucky $ 126,914 $ 712 $ 470
Halifax County, North Carolina $ 126,891 $ 712 $ 468
Scotland County, North Carolina $ 126,891 $ 712 $ 478
Dixon County, Nebraska $ 126,886 $ 712 $ 501
Mississippi County, Arkansas $ 126,744 $ 711 $ 476
Hertford County, North Carolina $ 126,608 $ 711 $ 490
Brown County, Illinois $ 126,600 $ 710 $ 483
Ripley County, Missouri $ 126,555 $ 710 $ 463
Sumner County, Kansas $ 126,536 $ 710 $ 486
Clare County, Michigan $ 126,497 $ 710 $ 490
Roane County, West Virginia $ 126,457 $ 710 $ 466
Fleming County, Kentucky $ 126,254 $ 709 $ 473
Lewis County, Missouri $ 126,153 $ 708 $ 469
Russell County, Virginia $ 126,138 $ 708 $ 461
Gregory County, South Dakota $ 126,128 $ 708 $ 504
Knox County, Kentucky $ 125,990 $ 707 $ 452
Haskell County, Oklahoma $ 125,988 $ 707 $ 507
Meigs County, Ohio $ 125,909 $ 707 $ 473
Crawford County, Iowa $ 125,847 $ 706 $ 499
Bailey County, Texas $ 125,750 $ 706 $ 402
Bee County, Texas $ 125,750 $ 706 $ 474
Barbour County, West Virginia $ 125,749 $ 706 $ 494
Walthall County, Mississippi $ 125,712 $ 705 $ 481
Avoyelles Parish, Louisiana $ 125,605 $ 705 $ 491
Nowata County, Oklahoma $ 125,604 $ 705 $ 467
Lincoln County, Mississippi $ 125,589 $ 705 $ 515
Miami County, Indiana $ 125,514 $ 704 $ 470
Hamilton County, Florida $ 125,490 $ 704 $ 480
Grundy County, Missouri $ 125,484 $ 704 $ 538
Robertson County, Kentucky $ 125,462 $ 704 $ 529
Bolivar County, Mississippi $ 125,221 $ 703 $ 484
Ohio County, Kentucky $ 125,198 $ 703 $ 469
Robeson County, North Carolina $ 125,191 $ 703 $ 499
Knox County, Nebraska $ 125,053 $ 702 $ 458
Monroe County, Mississippi $ 124,976 $ 701 $ 486
Marshall County, Kansas $ 124,953 $ 701 $ 507
Carroll County, Missouri $ 124,814 $ 700 $ 497
Iron County, Missouri $ 124,814 $ 700 $ 464
Trinity County, Texas $ 124,805 $ 700 $ 467
LaSalle Parish, Louisiana $ 124,654 $ 700 $ 506
Winston County, Mississippi $ 124,486 $ 699 $ 474
Kay County, Oklahoma $ 124,453 $ 698 $ 494
Baker County, Georgia $ 124,453 $ 698 $ 563
Orangeburg County, South Carolina $ 124,330 $ 698 $ 504
Norton city, Virginia $ 124,328 $ 698 $ 410
Faribault County, Minnesota $ 124,308 $ 698 $ 481
Jefferson County, Arkansas $ 124,227 $ 697 $ 576
Sevier County, Arkansas $ 124,109 $ 696 $ 486
Venango County, Pennsylvania $ 123,945 $ 696 $ 485
Brooke County, West Virginia $ 123,911 $ 695 $ 486
Butler County, Alabama $ 123,864 $ 695 $ 501
Stephenson County, Illinois $ 123,858 $ 695 $ 482
Hancock County, Iowa $ 123,858 $ 695 $ 498
Jeff Davis County, Georgia $ 123,831 $ 695 $ 470
Dewey County, Oklahoma $ 123,814 $ 695 $ 510
Northampton County, North Carolina $ 123,775 $ 695 $ 456
Crawford County, Ohio $ 123,774 $ 695 $ 477
Deaf Smith County, Texas $ 123,726 $ 694 $ 490
Vinton County, Ohio $ 123,649 $ 694 $ 485
Cambria County, Pennsylvania $ 123,647 $ 694 $ 503
Caldwell County, Kentucky $ 123,613 $ 694 $ 465
Greene County, Iowa $ 123,485 $ 693 $ 461
Monona County, Iowa $ 123,485 $ 693 $ 444
Doniphan County, Kansas $ 123,409 $ 693 $ 507
Kidder County, North Dakota $ 123,324 $ 692 $ 473
Kent County, Texas $ 123,321 $ 692 $ 346
Beaver County, Oklahoma $ 123,302 $ 692 $ 500
Summers County, West Virginia $ 123,272 $ 692 $ 457
Carroll County, Mississippi $ 123,261 $ 692 $ 460
Clay County, Mississippi $ 123,261 $ 692 $ 474
Butler County, Kentucky $ 123,217 $ 691 $ 478
Jay County, Indiana $ 123,206 $ 691 $ 469
Coles County, Illinois $ 123,024 $ 690 $ 509
Lawrence County, Mississippi $ 123,016 $ 690 $ 510
Jefferson County, Georgia $ 122,862 $ 689 $ 469
Mitchell County, Georgia $ 122,862 $ 689 $ 516
Mercer County, West Virginia $ 122,800 $ 689 $ 480
Barton County, Kansas $ 122,737 $ 689 $ 484
Holmes County, Florida $ 122,605 $ 688 $ 483
Cass County, Indiana $ 122,565 $ 688 $ 472
Crawford County, Indiana $ 122,565 $ 688 $ 462
LaMoure County, North Dakota $ 122,529 $ 688 $ 465
Hempstead County, Arkansas $ 122,528 $ 688 $ 449
Wise County, Virginia $ 122,519 $ 688 $ 451
Calhoun County, West Virginia $ 122,328 $ 686 $ 480
Linn County, Missouri $ 122,270 $ 686 $ 493
Bacon County, Georgia $ 122,032 $ 685 $ 450
Dixie County, Florida $ 122,028 $ 685 $ 475
Buffalo County, South Dakota $ 121,984 $ 685 #VALUE!
Clark County, Illinois $ 121,832 $ 684 $ 459
Jefferson County, Illinois $ 121,832 $ 684 $ 470
Washington County, North Carolina $ 121,792 $ 683 $ 471
Itawamba County, Mississippi $ 121,791 $ 683 $ 445
Crawford County, Kansas $ 121,506 $ 682 $ 483
Keokuk County, Iowa $ 121,495 $ 682 $ 473
Lawrence County, Kentucky $ 121,368 $ 681 $ 477
Ware County, Georgia $ 121,340 $ 681 $ 475
Ellsworth County, Kansas $ 121,259 $ 680 $ 549
Van Buren County, Iowa $ 121,246 $ 680 $ 450
Schuyler County, Illinois $ 121,116 $ 680 $ 469
Greeley County, Kansas $ 121,013 $ 679 $ 559
Hardin County, Iowa $ 120,873 $ 678 $ 469
Ellis County, Oklahoma $ 120,872 $ 678 $ 491
Pike County, Mississippi $ 120,811 $ 678 $ 470
Taylor County, Georgia $ 120,787 $ 678 $ 477
Marion County, Georgia $ 120,710 $ 677 $ 544
Prentiss County, Mississippi $ 120,566 $ 677 $ 467
Rawlins County, Kansas $ 120,521 $ 676 $ 504
Adair County, Oklahoma $ 120,488 $ 676 $ 474
McMullen County, Texas $ 120,488 $ 676 $ 594
Schleicher County, Texas $ 120,488 $ 676 $ 432
Hettinger County, North Dakota $ 120,372 $ 676 $ 509
Rockcastle County, Kentucky $ 120,179 $ 674 $ 459
Carroll County, Illinois $ 120,044 $ 674 $ 495
Union County, Kentucky $ 119,783 $ 672 $ 472
Sheridan County, North Dakota $ 119,690 $ 672 $ 446
Jasper County, Illinois $ 119,686 $ 672 $ 484
Page County, Iowa $ 119,630 $ 671 $ 476
Cotton County, Oklahoma $ 119,465 $ 670 $ 386
Okfuskee County, Oklahoma $ 119,465 $ 670 $ 449
Grant County, Nebraska $ 119,358 $ 670 $ 360
Bent County, Colorado $ 119,312 $ 670 $ 446
Ottawa County, Oklahoma $ 119,209 $ 669 $ 450
Greene County, North Carolina $ 119,190 $ 669 $ 460
Ben Hill County, Georgia $ 119,126 $ 669 $ 468
Barnwell County, South Carolina $ 119,122 $ 668 $ 466
Hickory County, Missouri $ 119,056 $ 668 $ 434
Lucas County, Iowa $ 118,883 $ 667 $ 465
Hooker County, Nebraska $ 118,851 $ 667 $ 467
Jim Hogg County, Texas $ 118,734 $ 666 $ 411
Brantley County, Georgia $ 118,569 $ 665 $ 484
Barbour County, Alabama $ 118,565 $ 665 $ 442
Marengo County, Alabama $ 118,565 $ 665 $ 420
Wells County, North Dakota $ 118,441 $ 665 $ 417
Griggs County, North Dakota $ 118,328 $ 664 $ 469
Ida County, Iowa $ 118,137 $ 663 $ 505
Wetzel County, West Virginia $ 118,081 $ 663 $ 462
Ballard County, Kentucky $ 118,066 $ 663 $ 539
Marion County, Alabama $ 118,035 $ 662 $ 448
Irwin County, Georgia $ 118,019 $ 662 $ 455
Ford County, Illinois $ 117,971 $ 662 $ 484
Traverse County, Minnesota $ 117,946 $ 662 $ 438
Winkler County, Texas $ 117,924 $ 662 $ 442
Luce County, Michigan $ 117,842 $ 661 $ 518
Shelby County, Texas $ 117,654 $ 660 $ 437
Union County, Arkansas $ 117,521 $ 660 $ 459
Towner County, North Dakota $ 117,419 $ 659 $ 435
Burke County, Georgia $ 117,414 $ 659 $ 480
Schuyler County, Missouri $ 117,315 $ 658 $ 433
Sabine Parish, Louisiana $ 117,168 $ 658 $ 414
Franklin County, Iowa $ 117,142 $ 657 $ 460
Eddy County, North Dakota $ 117,078 $ 657 $ 429
Atchison County, Missouri $ 117,047 $ 657 $ 481
McCulloch County, Texas $ 116,575 $ 654 $ 514
Castro County, Texas $ 116,440 $ 653 $ 445
Hutchinson County, Texas $ 116,305 $ 653 $ 436
Upton County, Texas $ 116,305 $ 653 $ 421
Forest County, Pennsylvania $ 116,129 $ 652 $ 459
Fulton County, Arkansas $ 116,072 $ 651 $ 432
Adams County, North Dakota $ 116,056 $ 651 $ 445
Latimer County, Oklahoma $ 116,011 $ 651 $ 446
Pembina County, North Dakota $ 115,943 $ 651 $ 428
Izard County, Arkansas $ 115,809 $ 650 $ 419
Kingman County, Kansas $ 115,720 $ 649 $ 462
Bath County, Kentucky $ 115,689 $ 649 $ 436
Nicholas County, Kentucky $ 115,689 $ 649 $ 449
Taylor County, Florida $ 115,682 $ 649 $ 457
Hancock County, Georgia $ 115,529 $ 648 $ 440
Concho County, Texas $ 115,496 $ 648 $ 575
Wheeler County, Texas $ 115,361 $ 647 $ 446
Bamberg County, South Carolina $ 115,249 $ 647 $ 420
Marion County, Mississippi $ 115,174 $ 646 $ 462
Appling County, Georgia $ 115,114 $ 646 $ 477
Evangeline Parish, Louisiana $ 115,029 $ 646 $ 470
Runnels County, Texas $ 114,956 $ 645 $ 455
Terry County, Texas $ 114,956 $ 645 $ 419
Crawford County, Illinois $ 114,918 $ 645 $ 455
Mitchell County, Kansas $ 114,858 $ 645 $ 460
Sunflower County, Mississippi $ 114,807 $ 644 $ 423
Wheeler County, Nebraska $ 114,674 $ 644 $ 481
Christian County, Illinois $ 114,560 $ 643 $ 451
Ritchie County, West Virginia $ 114,542 $ 643 $ 457
Pike County, Arkansas $ 114,491 $ 643 $ 440
Washita County, Oklahoma $ 114,349 $ 642 $ 459
Menominee County, Wisconsin $ 114,279 $ 641 $ 547
Miner County, South Dakota $ 114,247 $ 641 $ 451
Little River County, Arkansas $ 114,227 $ 641 $ 396
Lee County, South Carolina $ 114,180 $ 641 $ 420
Appanoose County, Iowa $ 114,158 $ 641 $ 419
New Madrid County, Missouri $ 114,101 $ 640 $ 411
Worth County, Georgia $ 114,082 $ 640 $ 486
Pushmataha County, Oklahoma $ 113,965 $ 640 $ 429
Fayette County, Illinois $ 113,964 $ 640 $ 451
Glades County, Florida $ 113,951 $ 639 $ 403
Refugio County, Texas $ 113,876 $ 639 $ 457
Pike County, Kentucky $ 113,840 $ 639 $ 429
Crenshaw County, Alabama $ 113,663 $ 638 $ 431
Brown County, Kansas $ 113,627 $ 638 $ 434
Putnam County, Missouri $ 113,565 $ 637 $ 475
Colfax County, Nebraska $ 113,535 $ 637 $ 461
Adams County, Mississippi $ 113,459 $ 637 $ 461
Boyd County, Nebraska $ 113,409 $ 636 $ 422
Fayette County, Indiana $ 113,334 $ 636 $ 434
Hidalgo County, New Mexico $ 113,250 $ 636 $ 452
Tyler County, West Virginia $ 113,245 $ 636 $ 433
Pemiscot County, Missouri $ 113,163 $ 635 $ 469
Emmet County, Iowa $ 113,163 $ 635 $ 444
Morris County, Kansas $ 113,134 $ 635 $ 471
Dallas County, Alabama $ 113,133 $ 635 $ 430
Hickman County, Kentucky $ 113,048 $ 634 $ 441
Wright County, Iowa $ 113,039 $ 634 $ 425
Fayette County, West Virginia $ 112,891 $ 634 $ 453
Cowley County, Kansas $ 112,888 $ 634 $ 442
Nelson County, North Dakota $ 112,763 $ 633 $ 447
Sullivan County, Indiana $ 112,689 $ 632 $ 458
Hamilton County, Kansas $ 112,642 $ 632 $ 374
Coleman County, Texas $ 112,527 $ 631 $ 444
Terrell County, Georgia $ 112,514 $ 631 $ 486
Johnston County, Oklahoma $ 112,430 $ 631 $ 439
Cross County, Arkansas $ 112,383 $ 631 $ 429
Cheyenne County, Kansas $ 112,273 $ 630 $ 420
Hale County, Texas $ 112,257 $ 630 $ 451
Randolph County, Indiana $ 112,180 $ 630 $ 432
Wayne County, Illinois $ 112,176 $ 630 $ 431
Walsh County, North Dakota $ 112,082 $ 629 $ 438
Massac County, Illinois $ 112,057 $ 629 $ 428
La Salle County, Texas $ 111,987 $ 628 $ 449
Chesterfield County, South Carolina $ 111,910 $ 628 $ 456
Iron County, Michigan $ 111,850 $ 628 $ 424
Caddo County, Oklahoma $ 111,791 $ 627 $ 432
Rock County, Nebraska $ 111,763 $ 627 $ 457
Desha County, Arkansas $ 111,724 $ 627 $ 422
Dawson County, Texas $ 111,718 $ 627 $ 428
Stephens County, Texas $ 111,718 $ 627 $ 434
Zapata County, Texas $ 111,718 $ 627 $ 474
Clay County, Illinois $ 111,699 $ 627 $ 408
Hamilton County, Illinois $ 111,699 $ 627 $ 508
Macon County, Alabama $ 111,676 $ 627 $ 421
Green County, Kentucky $ 111,595 $ 626 $ 418
Eastland County, Texas $ 111,583 $ 626 $ 441
Menard County, Texas $ 111,448 $ 625 $ 466
Wapello County, Iowa $ 111,422 $ 625 $ 431
Lee County, Virginia $ 111,404 $ 625 $ 442
Dillon County, South Carolina $ 111,376 $ 625 $ 450
Panola County, Mississippi $ 111,254 $ 624 $ 405
Hancock County, Illinois $ 111,222 $ 624 $ 428
Coke County, Texas $ 111,178 $ 624 $ 396
Harper County, Oklahoma $ 111,023 $ 623 $ 428
Dooly County, Georgia $ 110,963 $ 623 $ 446
Menifee County, Kentucky $ 110,935 $ 623 $ 432
Gray County, Texas $ 110,773 $ 622 $ 426
Mercer County, Missouri $ 110,753 $ 622 $ 454
Taylor County, Iowa $ 110,676 $ 621 $ 415
Mississippi County, Missouri $ 110,619 $ 621 $ 441
Bertie County, North Carolina $ 110,605 $ 621 $ 428
Hampton County, South Carolina $ 110,575 $ 621 $ 405
Calhoun County, Iowa $ 110,552 $ 620 $ 422
Nicholas County, West Virginia $ 110,532 $ 620 $ 456
Harrison County, Missouri $ 110,485 $ 620 $ 401
Adams County, Iowa $ 110,427 $ 620 $ 402
Wilkes County, Georgia $ 110,410 $ 620 $ 432
Jones County, South Dakota $ 110,379 $ 619 $ 439
Audubon County, Iowa $ 110,303 $ 619 $ 416
Montgomery County, Mississippi $ 110,273 $ 619 $ 429
Starr County, Texas $ 110,233 $ 619 $ 411
Jackson Parish, Louisiana $ 110,157 $ 618 $ 405
Newton County, Texas $ 110,099 $ 618 $ 431
Montgomery County, Illinois $ 110,030 $ 617 $ 437
Jasper County, Mississippi $ 109,906 $ 617 $ 438
Dunklin County, Missouri $ 109,815 $ 616 $ 418
Slope County, North Dakota $ 109,811 $ 616 $ 423
Estill County, Kentucky $ 109,746 $ 616 $ 406
Randolph County, Georgia $ 109,718 $ 616 $ 417
Conecuh County, Alabama $ 109,689 $ 616 $ 429
Montgomery County, Iowa $ 109,681 $ 616 $ 421
Marion County, South Carolina $ 109,640 $ 615 $ 435
Decatur County, Iowa $ 109,308 $ 613 $ 409
Alfalfa County, Oklahoma $ 109,232 $ 613 $ 439
Nance County, Nebraska $ 109,105 $ 612 $ 389
Scott County, Illinois $ 109,076 $ 612 $ 444
Attala County, Mississippi $ 109,048 $ 612 $ 435
Hale County, Alabama $ 108,929 $ 611 $ 454
Hayes County, Nebraska $ 108,852 $ 611 $ 402
Antelope County, Nebraska $ 108,725 $ 610 $ 408
Union County, South Carolina $ 108,705 $ 610 $ 427
Logan County, West Virginia $ 108,644 $ 610 $ 465
Falls County, Texas $ 108,479 $ 609 $ 411
Scott County, Arkansas $ 108,299 $ 608 $ 419
Fulton County, Illinois $ 108,242 $ 607 $ 448
Deuel County, Nebraska $ 108,219 $ 607 $ 446
Keya Paha County, Nebraska $ 108,219 $ 607 $ 323
Webster County, Mississippi $ 108,190 $ 607 $ 424
Winn Parish, Louisiana $ 108,018 $ 606 $ 364
Metcalfe County, Kentucky $ 107,897 $ 606 $ 399
Steele County, North Dakota $ 107,880 $ 605 $ 405
Ziebach County, South Dakota $ 107,754 $ 605 $ 356
Emmons County, North Dakota $ 107,539 $ 603 $ 440
Allegany County, New York $ 107,497 $ 603 $ 407
Bourbon County, Kansas $ 107,348 $ 602 $ 419
Washington County, Kansas $ 107,348 $ 602 $ 420
Richland County, Illinois $ 107,288 $ 602 $ 430
Simpson County, Mississippi $ 107,245 $ 602 $ 431
Blaine County, Nebraska $ 107,207 $ 602 $ 386
Neosho County, Kansas $ 106,979 $ 600 $ 418
Carlisle County, Kentucky $ 106,973 $ 600 $ 432
Emanuel County, Georgia $ 106,674 $ 599 $ 409
Union Parish, Louisiana $ 106,582 $ 598 $ 447
Wilkinson County, Georgia $ 106,536 $ 598 $ 384
Luna County, New Mexico $ 106,532 $ 598 $ 417
Jones County, Texas $ 106,484 $ 598 $ 419
Newton County, Mississippi $ 106,475 $ 598 $ 423
Garza County, Texas $ 106,456 $ 597 $ 418
Sterling County, Texas $ 106,456 $ 597 $ 401
Wichita County, Kansas $ 106,364 $ 597 $ 506
Knox County, Missouri $ 106,333 $ 597 $ 400
Jackson County, Kentucky $ 106,180 $ 596 $ 431
Turner County, Georgia $ 106,121 $ 596 $ 403
Wallace County, Kansas $ 106,117 $ 596 $ 422
Vermillion County, Indiana $ 106,103 $ 595 $ 429
McDonough County, Illinois $ 106,096 $ 595 $ 444
Sullivan County, Missouri $ 106,065 $ 595 $ 402
McCreary County, Kentucky $ 106,048 $ 595 $ 398
Morehouse Parish, Louisiana $ 105,998 $ 595 $ 447
Jenkins County, Georgia $ 105,982 $ 595 $ 336
Dickenson County, Virginia $ 105,976 $ 595 $ 420
Neshoba County, Mississippi $ 105,862 $ 594 $ 410
Choctaw County, Alabama $ 105,715 $ 593 $ 388
Johnson County, Georgia $ 105,706 $ 593 $ 377
Prairie County, Arkansas $ 105,664 $ 593 $ 367
Nolan County, Texas $ 105,646 $ 593 $ 429
Swisher County, Texas $ 105,646 $ 593 $ 420
Pike County, Illinois $ 105,619 $ 593 $ 404
Amite County, Mississippi $ 105,617 $ 593 $ 418
Sheridan County, Nebraska $ 105,308 $ 591 $ 388
Jim Wells County, Texas $ 105,241 $ 591 $ 411
Henderson County, Illinois $ 105,023 $ 589 $ 415
Treutlen County, Georgia $ 105,014 $ 589 $ 394
McKean County, Pennsylvania $ 104,963 $ 589 $ 412
Concordia Parish, Louisiana $ 104,928 $ 589 $ 447
Jefferson Davis County, Mississippi $ 104,882 $ 589 $ 404
Clay County, West Virginia $ 104,793 $ 588 $ 407
Greene County, Mississippi $ 104,760 $ 588 $ 407
Copiah County, Mississippi $ 104,660 $ 587 $ 442
Braxton County, West Virginia $ 104,633 $ 587 $ 446
Franklin County, Mississippi $ 104,515 $ 587 $ 398
Leflore County, Mississippi $ 104,515 $ 587 $ 422
Floyd County, Kentucky $ 104,463 $ 586 $ 384
Clarke County, Mississippi $ 104,392 $ 586 $ 398
Pocahontas County, Iowa $ 104,334 $ 586 $ 404
Warren County, Illinois $ 104,189 $ 585 $ 421
Cibola County, New Mexico $ 104,132 $ 584 $ 437
Franklin Parish, Louisiana $ 103,977 $ 584 $ 409
Wayne County, Iowa $ 103,836 $ 583 $ 394
Ouachita County, Arkansas $ 103,819 $ 583 $ 393
Blackford County, Indiana $ 103,591 $ 581 $ 380
